Requirement ID,Readable group,Group source values,Ledger row SHA-256,Effective fields complete,Conflict
KBDL-RSP-022,51,Blueprint section:group='Responsive motion behavior; performance and low-capability contexts';ledger='Responsive motion behavior; performance and low-capability contexts';match=True | Roadmap prompt:group='KBDL-006';ledger='KBDL-006';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,8985b13cb3f2e406fba9cb68399b7ba1998f27dd6ea8865abfe1dde713e31a19,True,None
KBDL-THM-001,28,Blueprint section:group='Theme architecture and semantic-role inventory';ledger='Theme architecture and semantic-role inventory';match=True | Roadmap prompt:group='KBDL-004';ledger='KBDL-004';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,220c56bf1ec9da94345cb007bfa00b0ac829f9ec4c4ba2cecc3e229e51793bdc,True,None
KBDL-THM-002,29,Blueprint section:group='Light/dark theme parity';ledger='Light/dark theme parity';match=True | Roadmap prompt:group='KBDL-004';ledger='KBDL-004';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Verified';ledger='Verified';match=True,dc5e6a12d4b6657d8b76eab3a2085b7b5114ac1146ff7c79c1e2f98ac5632724,True,None
KBDL-THM-003,30,Blueprint section:group='Theme-selection precedence — explicit-choice-over-system-preference core';ledger='Theme-selection precedence — explicit-choice-over-system-preference core';match=True | Roadmap prompt:group='KBDL-004 (narrowed KBDL-004-R1)';ledger='KBDL-004 (narrowed KBDL-004-R1)';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,fd0b5d83fce64cd5c2225f04004d115e15d63665388fec357b123fb5c1576b53,True,None
KBDL-THM-004,32,Blueprint section:group='Theme preference persistence baseline';ledger='Theme preference persistence baseline';match=True | Roadmap prompt:group='KBDL-004 (reclassified KBDL-004-R1)';ledger='KBDL-004 (reclassified KBDL-004-R1)';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,9fdb49c60f7b8f3d6575f6ee2f3d89c16638bc466d40c440f9f060d84e538e7b,True,None
KBDL-THM-005,33,Blueprint section:group='Accessibility cannot be weakened by a project theme override; shared theme architecture across profiles';ledger='Accessibility cannot be weakened by a project theme override; shared theme architecture across profiles';match=True | Roadmap prompt:group='KBDL-004 (narrowed KBDL-004-R1)';ledger='KBDL-004 (narrowed KBDL-004-R1)';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,787ebcc3556ba40a25ff1519843b04f6cacec160b498a33c5b0d85f4e577193c,True,None
KBDL-THM-006,33,Blueprint section:group='Accessibility cannot be weakened by a project theme override; shared theme architecture across profiles';ledger='Accessibility cannot be weakened by a project theme override; shared theme architecture across profiles';match=True | Roadmap prompt:group='KBDL-004 (narrowed KBDL-004-R1)';ledger='KBDL-004 (narrowed KBDL-004-R1)';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,420295b1514e0407840cae2a271cb1b5ee09234eb3af4ac0b3c70466344b6261,True,None
KBDL-THM-007,36,Blueprint section:group='Light and dark theme semantic mappings';ledger='Light and dark theme semantic mappings';match=True | Roadmap prompt:group='KBDL-004';ledger='KBDL-004';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Mixed — Verified / Not verified';ledger='Mixed — Verified / Not verified';match=True,54af0e82989585a7f9112d64eedc6ed7e440ae4475a9b27ad56fe6835c201150,True,None
KBDL-THM-008,36,Blueprint section:group='Light and dark theme semantic mappings';ledger='Light and dark theme semantic mappings';match=True | Roadmap prompt:group='KBDL-004';ledger='KBDL-004';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Mixed — Verified / Not verified';ledger='Mixed — Verified / Not verified';match=True,6753cb8a3267fbefd972520e76d43488a29eac2fc6826d3b00466f18d406a320,True,None
KBDL-THM-009,37,Blueprint section:group='Status-family theme colors; gradient strategy; color-value expression convention';ledger='Status-family theme colors; gradient strategy; color-value expression convention';match=True | Roadmap prompt:group='KBDL-004';ledger='KBDL-004';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Mixed — Verified / Not verified';ledger='Mixed — Verified / Not verified';match=True,2a553d5c50b9495dc9fdcc51a2ff8cae4d97d60d78f22b6da017a7b34f8904d0,True,None
KBDL-THM-010,37,Blueprint section:group='Status-family theme colors; gradient strategy; color-value expression convention';ledger='Status-family theme colors; gradient strategy; color-value expression convention';match=True | Roadmap prompt:group='KBDL-004';ledger='KBDL-004';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Mixed — Verified / Not verified';ledger='Mixed — Verified / Not verified';match=True,85fbc177f33c126f192e22f0e96f9b42b20d032b99a7434652880f79ebe3a658,True,None
KBDL-THM-011,37,Blueprint section:group='Status-family theme colors; gradient strategy; color-value expression convention';ledger='Status-family theme colors; gradient strategy; color-value expression convention';match=True | Roadmap prompt:group='KBDL-004';ledger='KBDL-004';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not applicable';ledger='Not applicable';match=True,ee5a426fb6c9cf2e3335af38d552fd0283499fb56d85ac62929497d3f8df850f,True,None
KBDL-THM-012,38,"Blueprint section:group='Theme-transition guidance (conceptual, no timing/easing); reduced-motion requirement';ledger='Theme-transition guidance (conceptual, no timing/easing); reduced-motion requirement';match=True | Roadmap prompt:group='KBDL-004';ledger='KBDL-004';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",f05d51d021f91f653e03c3e9de1573c1b9e87b7abf752bd5749261e1fc78f16e,True,None
KBDL-THM-012a,38,"Blueprint section:group='Theme-transition guidance (conceptual, no timing/easing); reduced-motion requirement';ledger='Theme-transition guidance (conceptual, no timing/easing); reduced-motion requirement';match=True | Roadmap prompt:group='KBDL-004';ledger='KBDL-004';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True",1cf040b9dd5bde2fc47c061b06783457ea008b36256fe85fbe43ea473dd29073,True,None
KBDL-THM-013,31,Blueprint section:group='Full six-level theme-selection precedence ordering';ledger='Full six-level theme-selection precedence ordering';match=True | Roadmap prompt:group='KBDL-004-R1';ledger='KBDL-004-R1';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,f01a5412c9f6805e6e4e16708b392414ed0665e27e94ff5bd633d91d3a6be03c,True,None
KBDL-THM-014,34,Blueprint section:group='Detailed permitted project-override list and documentation requirement';ledger='Detailed permitted project-override list and documentation requirement';match=True | Roadmap prompt:group='KBDL-004-R1';ledger='KBDL-004-R1';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,5c7d351d7109073108a0140359d5b7245226b99ecc0f0720eaaefc852c335962,True,None
KBDL-THM-015,35,Blueprint section:group='Named local-contrast-context set and nesting rules';ledger='Named local-contrast-context set and nesting rules';match=True | Roadmap prompt:group='KBDL-004-R1';ledger='KBDL-004-R1';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Validation classification:group='Not verified';ledger='Not verified';match=True,08f295f6ecd0ce6f5c4377a5f25347321c1543ff37fef327b55c80d1e0f7773b,True,None
KBDL-VAL-001,69,Blueprint section:group='Final validation methodology; evidence classification; complete inventory; authority and status integrity';ledger='Final validation methodology; evidence classification; complete inventory; authority and status integrity';match=True | Roadmap prompt:group='KBDL-011';ledger='KBDL-011';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Verified';ledger='Verified';match=True,20f0be460deef36c7692cc44138311be9f4da3cecfc1bbda5cfc421c39d98338,True,None
KBDL-VAL-002,69,Blueprint section:group='Final validation methodology; evidence classification; complete inventory; authority and status integrity';ledger='Final validation methodology; evidence classification; complete inventory; authority and status integrity';match=True | Roadmap prompt:group='KBDL-011';ledger='KBDL-011';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Verified';ledger='Verified';match=True,5accdd209063fedbe3fcea606229dd60557928805effa784aa7ad41c303e29c1,True,None
KBDL-VAL-003,69,Blueprint section:group='Final validation methodology; evidence classification; complete inventory; authority and status integrity';ledger='Final validation methodology; evidence classification; complete inventory; authority and status integrity';match=True | Roadmap prompt:group='KBDL-011';ledger='KBDL-011';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Verified';ledger='Verified';match=True,a3ed5f19d85e58bed0153f0dcfb8f392b7653ff906058375a6e9efe000e27074,True,None
KBDL-VAL-004,69,Blueprint section:group='Final validation methodology; evidence classification; complete inventory; authority and status integrity';ledger='Final validation methodology; evidence classification; complete inventory; authority and status integrity';match=True | Roadmap prompt:group='KBDL-011';ledger='KBDL-011';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Verified';ledger='Verified';match=True,9a6927e58ee10b31028a872c0e2b050a9d72a1d94cf5c6931b2c68762a9bfc71,True,None
KBDL-VAL-005,70,Blueprint section:group='Decision and pending integrity; traceability; documentation integrity; static cross-module consistency';ledger='Decision and pending integrity; traceability; documentation integrity; static cross-module consistency';match=True | Roadmap prompt:group='KBDL-011';ledger='KBDL-011';match=True | Lifecycle status:group='Approved';ledger='Approved';match=True | Provenance:group='All Confirmed';ledger='Confirmed';match=True | Validation classification:group='Verified';ledger='Verified';match=True,7f06bef3909dbe3cfa3eb33df76c3d8ac2137ae33f487aee0f65c7dbe5a3a47c,True,None
